code,name_short,gender,function,country,nationality,height,weight,disciplines,events,birth_date,occupation,education,family,lang
1954964,FIORAVANTI M,Female,Athlete,Brazil,Brazil,169,66,['Rugby Sevens'],['Women'],6/10/1993,Athlete,,,Portuguese
1954966,SILVA M,Female,Athlete,Brazil,Brazil,174,65,['Rugby Sevens'],['Women'],28/01/2000,Athlete,,,Portuguese
1954968,KOCHHANN R,Female,Athlete,Brazil,Brazil,172,72,['Rugby Sevens'],['Women'],6/10/1992,Athlete,"Graduated with a Bachelor's degree in Health Science, Physical Education from University of Caxias do Sul (BRA)","Father, Guido. Mother, Vera Lucia. Sister, Izabel","English, German, Portuguese"
1954969,COSTA T,Female,Athlete,Brazil,Brazil,155,55,['Rugby Sevens'],['Women'],30/05/1997,Athlete,Studies physical education,"Mother, Ivanilde. Twin sister, Thalia. Stepfather, Geovanito",Portuguese
1954970,da SILVA COSTA T,Female,Athlete,Brazil,Brazil,158,64,['Rugby Sevens'],['Women'],30/05/1997,,Studied physiotherapy,"Twin sister, Thalita",Portuguese
1954971,SOARES Y,Female,Athlete,Brazil,Brazil,160,54,['Rugby Sevens'],['Women'],5/05/1999,Athlete,,,Portuguese
1955052,OLIVEIRA I,Female,Athlete,Brazil,Brazil,0,0,['Diving'],"[""Women's 10m Platform""]",7/05/1996,Athlete,,,"Italian, Portuguese"
1955068,AMOS R,Male,Athlete,United States,United States,0,0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",2/03/2002,"Athlete, student","Studies Economics at Fort Lewis College (Durango, CO, USA)",,English
1955069,BLUNK S,Female,Athlete,United States,United States,0,0,['Cycling Mountain Bike'],"[""Women's Cross-country""]",30/05/1999,Athlete,"Studied Business Administration and Management at Fort Lewis College (Durango, CO, USA)","Fiance, Cole Paton. Two older brothers",English
1955070,BATTEN H,Female,Athlete,United States,United States,0,0,['Cycling Mountain Bike'],"[""Women's Cross-country""]",19/09/1998,Athlete,"Received a Liberal Arts and Sciences degree from Quest University (Squamish, BC, CAN) in 2020","Father, Patrick. Mother, Cathy. One brother",English
1955071,BENEGAS P,Female,Athlete,United States,United States,0,0,['Cycling BMX Freestyle'],"[""Women's Park""]",22/07/1995,Athlete,,,English
1955072,BLEVINS C,Male,Athlete,United States,United States,0,0,['Cycling Mountain Bike'],"[""Men's Cross-country""]",14/03/1998,Athlete,"Business Administration at California Polytechnic State University (San Luis Obispo, USA)","Father, Field. Mother, Priscilla. Older sister, Kaylee",English
1955074,CHRISTOPHER M,Male,Athlete,United States,United States,0,0,['Cycling BMX Freestyle'],"[""Men's Park""]",31/12/2002,Athlete,,"Father, Matt. Brother, Charlie",English
1955077,CUMMINS O,Female,Athlete,United States,United States,0,0,['Cycling Track'],"[""Women's Team Pursuit""]",6/08/2003,Athlete,"Psychology major, sport management Minor at Colorado Mesa University (Grand Junction, CO, USA)","Father, Jeffrey. Mother, Erin",English
1955078,DOWELL J,Male,Athlete,United States,United States,0,0,['Cycling BMX Freestyle'],"[""Men's Park""]",5/01/2000,Athlete,,,English
1955079,DYGERT C,Female,Athlete,United States,United States,0,0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Individual Time Trial"", ""Women's Team Pursuit""]",1/01/1997,Athlete,"Exercise Science at Marian University, Indianapolis (IN, USA)","Partner, Axel Merckx",English
1955080,EHRLICH E,Female,Alternate Athlete,United States,United States,0,0,['Cycling Track'],"[""Women's Team Pursuit""]",25/12/1993,,,,
1955081,FAULKNER K,Female,Athlete,United States,United States,0,0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Team Pursuit""]",18/12/1992,Athlete,"Graduated with a Bachelor's degree in Computer Science from Harvard University (Cambridge, MA, USA)","Father, Jon. Mother, Sarah. Sister, Katie. Brothers, Andrew, William and Nicholas","English, Mandarin, Spanish"
1955086,JORGENSON M,Male,Athlete,United States,United States,0,0,['Cycling Road'],"[""Men's Road Race""]",1/07/1999,Athlete,,"Father, Sam. Mother, Cheri. Older sister, Nicole. Older brother, Kristopher","English, French"
1955088,KOONTZ G,Male,Athlete,United States,United States,0,0,['Cycling Track'],"[""Men's Omnium""]",28/01/1994,Athlete,"Bachelor of Science in Recreation, Parks and Tourism Sciences at Texas A&M University, College Station, TX, USA","Partner, Daphne Karagianis",English
1955090,LARSEN K,Male,Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Men'],28/10/1999,Athlete,"Graduated in Business Administration from Grand Canyon University, USA","Mother, Sarah",English
1955094,McNULTY B,Male,Athlete,United States,United States,0,0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",2/04/1998,Athlete,,"Wife, Summer (2023). Father, RJ",English
1955098,RIDENOUR P,Female,Alternate Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Women'],29/05/2002,,,,
1955100,ROBERTS H,Female,Athlete,United States,United States,0,0,['Cycling BMX Freestyle'],"[""Women's Park""]",10/08/2001,Athlete,,"Wife, Kelsey Miller (married January 2021). Father, Rick. Mother, Betty",English
1955101,SHEFFIELD M,Male,Athlete,United States,United States,0,0,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",19/04/2002,Athlete,,"Father, Clarence. Mother, Marit. Brother, Haaken. Sister, Sunniva","English, Norwegian"
1955103,SMITH J,Male,Alternate Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Men'],28/07/1994,,,,
1955104,STANCIL F,Female,Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Women'],18/05/1995,Athlete,"Bachelor of Applied Science, focused on Biology and Business, from Marian University (Indianapolis, IN, USA)","Father, Jamie. Mother, Samantha (passed away in 1998). Sister, Riley",English
1955106,VALENTE J,Female,Athlete,United States,United States,0,0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",24/12/1994,"Athlete, student","Mechanical Engineering at University of Colorado, Colorado Springs (USA)","Mother, Kimberly. Father, Thomas. Brothers, Thomas and James",English
1955107,VAUGHN D,Female,Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Women'],27/03/2001,Athlete,"Business Administration at Pima Community College (AZ, USA)",,English
1955108,WILLIAMS L,Female,Athlete,United States,United States,0,0,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",24/06/1994,Athlete,"Biology, English and Latin American Studies at Vanderbilt University (Nashville, TN, USA). In 2017 she received a Master's from the Northwestern Medill School of Journalism, specialising in Science, Health and Environmental Journalism","Mother, Sarah Docter. Father, Cristopher Williams","English, Spanish"
1955109,WILLOUGHBY A,Female,Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Women'],17/01/1991,Athlete,"Biomedical Science, Human Movement Studies at University of San Diego (USA)","Husband, Sam Willoughby. Father, Mark. Mother, Cheryl (died in 2014). Brothers, Jeremy, Nick",English
1955110,WOOD C,Male,Athlete,United States,United States,0,0,['Cycling BMX Racing'],['Men'],16/11/2001,Athlete,,"Partner, Rae Harris. Mother, Andrea",English
1955115,EICHFELD C,Male,Athlete,United States,United States,0,0,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]",15/11/1989,"Athlete, paddling instructor, woodworker",,"Wife, Sarah (married 2016). Daughter, Emilia. Father, Steve. Mother, Kathy. Sister, Erin. Brother, Devon",English
1955121,ECKER J,Male,Athlete,United States,United States,0,0,['Canoe Sprint'],"[""Men's Kayak Single 1000m"", ""Men's Kayak Double 500m""]",26/10/2002,Athlete,"Studying Marine Biology and Chemistry at the University of Washington (Seattle, WA, USA)",,English
1955126,HARRISON N,Female,Athlete,United States,United States,0,0,['Canoe Sprint'],"[""Women's Canoe Single 200m""]",2/06/2002,Athlete,,"Parents, Mark and Laura. Brother, Finley","English, Spanish"
1955132,LEIBFARTH E,Female,Athlete,United States,United States,0,0,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Single"", ""Women's Kayak Cross""]",26/01/2004,"Athlete, student","Studies Biology at Davidson College (NC, USA)","Father, Lee Leibfarth. Mother, Jean Folger",English
1955141,SMALL A,Male,Athlete,United States,United States,0,0,['Canoe Sprint'],"[""Men's Kayak Single 1000m"", ""Men's Kayak Double 500m""]",11/07/2001,Athlete,"Studying Oceanography at University of Washington (Seattle, WA, USA)",,English
1955157,MASEI M,Male,Athlete,American Samoa,United States,0,0,['Swimming'],"[""Men's 100m Breaststroke""]",22/03/1999,Athlete,"Degree in Finance at University of Hawai'i, Honolulu, (USA)","Father, Bill. Mother, Tobi. Older brother, Alika. Younger sister, Malia",English
1955171,BRAVO E,Female,Athlete,Ecuador,Ecuador,0,0,['Triathlon'],"[""Women's Individual""]",30/01/1987,Athlete,Physiotherapy at University of Cuenca (ECU),"Husband, Francisco Tirado. Son, Juan Francisco (2016)","English, Spanish"
1955300,BROOKS AM,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Freestyle 86kg""]",15/06/2000,,"Graduated with a degree in Recreation, Park and Tourism Management (2024) at Penn State University (PA, USA)",,English
1955302,COON AJ,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Greco-Roman 130kg""]",14/11/1994,Athlete,"Graduated with a degree in aerospace engineering from the University of Michigan (Ann Arbor, USA)","Father, Dan. Mother, Dana. Sisters, Rachel and Madeline",English
1955304,ELOR A,Female,Athlete,United States,United States,0,0,['Wrestling'],"[""Women's Freestyle 68kg""]",1/01/2004,,"Horizons Center for Independent Studies through College Park High School in Pleasant Hill (California, USA). ""This gave me the time and flexibility to train, travel for sports, take online college classes, and even live in New York most of the time."" (Athlete, 28 May 2022)","Father, Yair (deceased). Mother, Elana. Youngest of six siblings",English
1955343,BEY KA,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Greco-Roman 77kg""]",3/01/1998,US Army soldier,,"Wife, Hana",English
1955344,BLADES KA,Female,Athlete,United States,United States,0,0,['Wrestling'],"[""Women's Freestyle 76kg""]",4/09/2003,Athlete,"Attended Arizona State University (Tempe, USA) and will transfer to the University of Iowa (Iowa City, USA) in autumn 2024","Father, Saul Pulido. Sister, Korina",English
1955345,DAKE KD,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Freestyle 74kg""]",25/02/1991,Athlete,"Sociology at Cornell University (Ithaca, NY, USA)","Wife, Megan. Daughters, EllaJo (born 2019) and Emilia (born 2020). Son, Leo (born 2022)",English
1955363,JACOBSON PJ,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Greco-Roman 87kg""]",12/09/2002,,,,English
1955373,HILDEBRANDT SA,Female,Athlete,United States,United States,0,0,['Wrestling'],"[""Women's Freestyle 50kg""]",23/09/1993,Athlete,"King University (Bristol, TN, USA)","Partner, Donothan Bailey. Father, Chris. Mother, Nancy. Brothers, Cory and Drew. Sister, Amy",English
1955415,LEE SR,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Freestyle 57kg""]",14/10/1998,,,"Father, Larry. Mother, Cathy. Twin sister, Gabrielle",English
1955426,MAROULIS HL,Female,Athlete,United States,United States,0,0,['Wrestling'],"[""Women's Freestyle 57kg""]",19/09/1991,Athlete,"Simon Fraser University (Vancouver, BC, CAN)","Father, Yiannis 'John' Maroulis. Mother, Paula","English, Greek"
1955438,MIRACLE KC,Female,Athlete,United States,United States,0,0,['Wrestling'],"[""Women's Freestyle 62kg""]",26/04/1996,Athlete,"Studied Sports Management at Campbellsville University (KY, USA)","Father, Lee. Mother, Jeannette. Brothers, Shawn and Cael. Sister, Hope",English
1955461,PARRIS MM,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Freestyle 125kg""]",1/10/1999,,Majored in Civil Engineering at the University of Michigan (USA),"Father, Mark. Mother, Shay. Older sister, Paxton",English
1955462,PARRISH DO,Female,Athlete,United States,United States,0,0,['Wrestling'],"[""Women's Freestyle 53kg""]",5/11/1996,Athlete,"Studied at Simon Fraser University (Burnaby, BC, CAN)","Father, Mike",English
1955472,RAU JP,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Greco-Roman 97kg""]",17/03/1991,Athlete,,"Wife, Astrid. Father, Rick. Mother, Lisa. Brothers, Ray and Jack. Sister, Julie",English
1955473,RETHERFORD ZA,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Freestyle 65kg""]",21/05/1995,,"Graduated with a Bachelor's degree in Finance from Pennsylvania State University (State College, PA, USA). Expected to graduate in 2024 for a Master's degree in Corporate Innovation and Entrepreneurship","Wife, Julianna",English
1955488,SNYDER KF,Male,Athlete,United States,United States,0,0,['Wrestling'],"[""Men's Freestyle 97kg""]",20/11/1995,Athlete,"Studied at Ohio State University (Columbus, OH, USA)","Wife, Maddie. Son, Judah (born 2022). Father, Steve. Mother, Tricia. Sister, Megan. Brothers, Steve and Kevin","English, Russian"
1955520,BEAUCHEMIN-PINARD,Female,Athlete,Canada,Canada,0,0,['Judo'],"['Women -63 kg', 'Mixed Team']",26/06/1994,"Athlete, student","BSc in Accounting and Hospitality Management, Tourism at University of Quebec (Montreal, QC, CAN)","Partner, Jasmin Beaudry. Father, Michel. Mother, Linda. Older sister, Patricia. Older brother, Frederic","English, French"
1955526,DEGUCHI C,Female,Athlete,Canada,Canada,0,0,['Judo'],"['Women -57 kg', 'Mixed Team']",29/10/1995,Human resources,Bachelor's degree in Law in 2017 from Yamanashi Gakuin University (JPN),"Father, Thomas Taylor. Mother, Yukina. Sister, Kelly","English, Japanese"
1955527,MARGELIDON A,Male,Athlete,Canada,Canada,0,0,['Judo'],"['Men -73 kg', 'Mixed Team']",12/10/1993,Student,University,"Wife, Emily Burt. Father, Laurent. Mother, Cecile. Two siblings, Dorian and Lola (twins)","English, French"
1955528,PORTUONDO ISASI AL,Female,Athlete,Canada,Canada,0,0,['Judo'],"['Women +78 kg', 'Mixed Team']",9/03/1996,Transactional fraud investigator,Degree in Criminology and Victimology,"Father, Luis Guillermo Portuondo Fernandez. Mother, Lazara Adneris Isasi Oviedo. Sister, Adriana. Brother, Reyluis","English, French, Spanish"
1955529,ELNAHAS S,Male,Athlete,Canada,Canada,0,0,['Judo'],"['Men -100 kg', 'Mixed Team']",27/03/1998,Athlete,"Etienne Brulee Secondary School and York University, Toronto (ON, CAN),","Partner, Courtney Sarault. Father, Tawfik Elnahas. Mother, Monika Ibrahim. Brother, Mohab Elnahas","Arabic, English, French, Spanish"
1955533,DEGUCHI K,Female,Athlete,Canada,Canada,0,0,['Judo'],"['Women -52 kg', 'Mixed Team']",13/02/1999,Human resources at Nissay Insurance (JPN),"Bachelor's of Law in 2021 at Law Faculty, Yamanashi Gakuin University (JPN)","Father, Tom Taylor. Mother, Yukina Deguchi. Older sister, Christa","English, Japanese"
1955535,GAUTHIER DRAPEAU F,Male,Athlete,Canada,Canada,0,0,['Judo'],"['Men -81 kg', 'Mixed Team']",27/01/1998,,Graduated in 2024 with a Bachelor's degree in Engineering Physics at Polytechnique Montreal (CAN),"Partner, Pascale. Father, Jean. Mother, Lisa. Brother, Antoine. Sister, Joelle","English, French"
1955582,XU K,Female,Athlete,United States,United States,167,0,['Badminton'],"[""Women's Doubles""]",22/10/1999,Athlete,"Graduated in 2020 with a Bachelor's degree in Economics from University of California (Berkeley, USA)","Father, Xiangyang Xu. Mother, Ruizhen Zhang. Siblings, Annie Xu (identical twin sister), Wenfei Xu (older sister)","English, Mandarin"
